2022-05-26 14:03:00,512 INFO  Logger.cs: 70 - 
--------------------------------------------------------------------------------
2022-05-26 14:03:00,576 INFO  Logger.cs: 71 - Logging commencing for SW2URDF exporter
2022-05-26 14:03:00,578 INFO  Logger.cs: 73 - Commit version 1.6.0-4-g7f85cfe
2022-05-26 14:03:00,579 INFO  Logger.cs: 74 - Build version 1.6.7995.38578
2022-05-26 14:03:00,583 INFO  SwAddin.cs: 192 - Attempting to connect to SW
2022-05-26 14:03:00,584 INFO  SwAddin.cs: 197 - Setting up callbacks
2022-05-26 14:03:00,585 INFO  SwAddin.cs: 201 - Setting up command manager
2022-05-26 14:03:00,586 INFO  SwAddin.cs: 204 - Adding command manager
2022-05-26 14:03:00,591 INFO  SwAddin.cs: 263 - Adding Assembly export to file menu
2022-05-26 14:03:00,593 INFO  SwAddin.cs: 272 - Adding Part export to file menu
2022-05-26 14:03:00,594 INFO  SwAddin.cs: 210 - Adding event handlers
2022-05-26 14:03:00,600 INFO  SwAddin.cs: 217 - Connecting plugin to SolidWorks
2022-05-26 14:07:03,095 INFO  SwAddin.cs: 294 - Assembly export called for file ¾î¼Àºí¸®1
2022-05-26 14:07:03,096 INFO  SwAddin.cs: 299 - Save is required
2022-05-26 14:07:03,097 INFO  SwAddin.cs: 313 - Saving assembly
2022-05-26 14:07:03,097 INFO  SwAddin.cs: 316 - Opening property manager
2022-05-26 14:07:03,110 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from ¾î¼Àºí¸®1
2022-05-26 14:07:03,115 INFO  ExportHelperExtension.cs: 1136 - Found 23 in ¾î¼Àºí¸®1
2022-05-26 14:07:03,116 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in ¾î¼Àºí¸®1
2022-05-26 14:07:03,116 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-26 14:07:03,118 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-05-26 14:07:03,120 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from D14MiB5_doorless-1
2022-05-26 14:07:03,120 INFO  ExportHelperExtension.cs: 1136 - Found 61 in D14MiB5_doorless-1
2022-05-26 14:07:03,121 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in D14MiB5_doorless-1
2022-05-26 14:07:03,121 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from ¾î¼Àºí¸®1
2022-05-26 14:07:03,121 INFO  ExportHelperExtension.cs: 1136 - Found 23 in ¾î¼Àºí¸®1
2022-05-26 14:07:03,122 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in ¾î¼Àºí¸®1
2022-05-26 14:07:03,122 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2022-05-26 14:07:03,122 INFO  ExportHelperExtension.cs: 1160 - 1 components to check
2022-05-26 14:07:03,123 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from D14MiB5_doorless-1
2022-05-26 14:07:03,123 INFO  ExportHelperExtension.cs: 1136 - Found 61 in D14MiB5_doorless-1
2022-05-26 14:07:03,124 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in D14MiB5_doorless-1
2022-05-26 14:07:03,430 INFO  SwAddin.cs: 339 - Loading config tree
2022-05-26 14:07:03,434 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2022-05-26 14:07:03,498 INFO  SwAddin.cs: 344 - Showing property manager
